series_id,area_type_code,area_code,seasonal,series_title,begin_year,begin_period,end_year,end_period,srd_code,measure_name,area_name,county,state
LAUCN121230000000004,F,CN1212300000000,U,"Unemployment: Taylor County, FL (U)",1990,M01,2025,M07,12,Unemployment,"Taylor County, FL",Taylor County,FL
LAUCN121230000000005,F,CN1212300000000,U,"Employment: Taylor County, FL (U)",1990,M01,2025,M07,12,Employment,"Taylor County, FL",Taylor County,FL
LAUCN121230000000006,F,CN1212300000000,U,"Labor Force: Taylor County, FL (U)",1990,M01,2025,M07,12,Labor Force,"Taylor County, FL",Taylor County,FL
LAUCN121250000000003,F,CN1212500000000,U,"Unemployment Rate: Union County, FL (U)",1990,M01,2025,M07,12,Unemployment Rate,"Union County, FL",Union County,FL
LAUCN121250000000004,F,CN1212500000000,U,"Unemployment: Union County, FL (U)",1990,M01,2025,M07,12,Unemployment,"Union County, FL",Union County,FL
LAUCN121250000000005,F,CN1212500000000,U,"Employment: Union County, FL (U)",1990,M01,2025,M07,12,Employment,"Union County, FL",Union County,FL
LAUCN121250000000006,F,CN1212500000000,U,"Labor Force: Union County, FL (U)",1990,M01,2025,M07,12,Labor Force,"Union County, FL",Union County,FL
LAUCN121270000000003,F,CN1212700000000,U,"Unemployment Rate: Volusia County, FL (U)",1990,M01,2025,M07,12,Unemployment Rate,"Volusia County, FL",Volusia County,FL
LAUCN121270000000004,F,CN1212700000000,U,"Unemployment: Volusia County, FL (U)",1990,M01,2025,M07,12,Unemployment,"Volusia County, FL",Volusia County,FL
LAUCN121270000000005,F,CN1212700000000,U,"Employment: Volusia County, FL (U)",1990,M01,2025,M07,12,Employment,"Volusia County, FL",Volusia County,FL
LAUCN121270000000006,F,CN1212700000000,U,"Labor Force: Volusia County, FL (U)",1990,M01,2025,M07,12,Labor Force,"Volusia County, FL",Volusia County,FL
LAUCN121290000000003,F,CN1212900000000,U,"Unemployment Rate: Wakulla County, FL (U)",1990,M01,2025,M07,12,Unemployment Rate,"Wakulla County, FL",Wakulla County,FL
LAUCN121290000000004,F,CN1212900000000,U,"Unemployment: Wakulla County, FL (U)",1990,M01,2025,M07,12,Unemployment,"Wakulla County, FL",Wakulla County,FL
LAUCN121290000000005,F,CN1212900000000,U,"Employment: Wakulla County, FL (U)",1990,M01,2025,M07,12,Employment,"Wakulla County, FL",Wakulla County,FL
LAUCN121290000000006,F,CN1212900000000,U,"Labor Force: Wakulla County, FL (U)",1990,M01,2025,M07,12,Labor Force,"Wakulla County, FL",Wakulla County,FL
LAUCN121310000000003,F,CN1213100000000,U,"Unemployment Rate: Walton County, FL (U)",1990,M01,2025,M07,12,Unemployment Rate,"Walton County, FL",Walton County,FL
LAUCN121310000000004,F,CN1213100000000,U,"Unemployment: Walton County, FL (U)",1990,M01,2025,M07,12,Unemployment,"Walton County, FL",Walton County,FL
LAUCN121310000000005,F,CN1213100000000,U,"Employment: Walton County, FL (U)",1990,M01,2025,M07,12,Employment,"Walton County, FL",Walton County,FL
LAUCN121310000000006,F,CN1213100000000,U,"Labor Force: Walton County, FL (U)",1990,M01,2025,M07,12,Labor Force,"Walton County, FL",Walton County,FL
LAUCN121330000000003,F,CN1213300000000,U,"Unemployment Rate: Washington County, FL (U)",1990,M01,2025,M07,12,Unemployment Rate,"Washington County, FL",Washington County,FL
LAUCN121330000000004,F,CN1213300000000,U,"Unemployment: Washington County, FL (U)",1990,M01,2025,M07,12,Unemployment,"Washington County, FL",Washington County,FL
LAUCN121330000000005,F,CN1213300000000,U,"Employment: Washington County, FL (U)",1990,M01,2025,M07,12,Employment,"Washington County, FL",Washington County,FL
LAUCN121330000000006,F,CN1213300000000,U,"Labor Force: Washington County, FL (U)",1990,M01,2025,M07,12,Labor Force,"Washington County, FL",Washington County,FL
LAUCN130010000000003,F,CN1300100000000,U,"Unemployment Rate: Appling County, GA (U)",1990,M01,2025,M07,13,Unemployment Rate,"Appling County, GA",Appling County,GA
LAUCN130010000000004,F,CN1300100000000,U,"Unemployment: Appling County, GA (U)",1990,M01,2025,M07,13,Unemployment,"Appling County, GA",Appling County,GA
LAUCN130010000000005,F,CN1300100000000,U,"Employment: Appling County, GA (U)",1990,M01,2025,M07,13,Employment,"Appling County, GA",Appling County,GA
LAUCN130010000000006,F,CN1300100000000,U,"Labor Force: Appling County, GA (U)",1990,M01,2025,M07,13,Labor Force,"Appling County, GA",Appling County,GA
LAUCN130030000000003,F,CN1300300000000,U,"Unemployment Rate: Atkinson County, GA (U)",1990,M01,2025,M07,13,Unemployment Rate,"Atkinson County, GA",Atkinson County,GA
LAUCN130030000000004,F,CN1300300000000,U,"Unemployment: Atkinson County, GA (U)",1990,M01,2025,M07,13,Unemployment,"Atkinson County, GA",Atkinson County,GA
LAUCN130030000000005,F,CN1300300000000,U,"Employment: Atkinson County, GA (U)",1990,M01,2025,M07,13,Employment,"Atkinson County, GA",Atkinson County,GA
LAUCN130030000000006,F,CN1300300000000,U,"Labor Force: Atkinson County, GA (U)",1990,M01,2025,M07,13,Labor Force,"Atkinson County, GA",Atkinson County,GA
LAUCN130050000000003,F,CN1300500000000,U,"Unemployment Rate: Bacon County, GA (U)",1990,M01,2025,M07,13,Unemployment Rate,"Bacon County, GA",Bacon County,GA
LAUCN130050000000004,F,CN1300500000000,U,"Unemployment: Bacon County, GA (U)",1990,M01,2025,M07,13,Unemployment,"Bacon County, GA",Bacon County,GA
LAUCN130050000000005,F,CN1300500000000,U,"Employment: Bacon County, GA (U)",1990,M01,2025,M07,13,Employment,"Bacon County, GA",Bacon County,GA
LAUCN130050000000006,F,CN1300500000000,U,"Labor Force: Bacon County, GA (U)",1990,M01,2025,M07,13,Labor Force,"Bacon County, GA",Bacon County,GA
LAUCN130070000000003,F,CN1300700000000,U,"Unemployment Rate: Baker County, GA (U)",1990,M01,2025,M07,13,Unemployment Rate,"Baker County, GA",Baker County,GA
LAUCN130070000000004,F,CN1300700000000,U,"Unemployment: Baker County, GA (U)",1990,M01,2025,M07,13,Unemployment,"Baker County, GA",Baker County,GA
LAUCN130070000000005,F,CN1300700000000,U,"Employment: Baker County, GA (U)",1990,M01,2025,M07,13,Employment,"Baker County, GA",Baker County,GA
LAUCN130070000000006,F,CN1300700000000,U,"Labor Force: Baker County, GA (U)",1990,M01,2025,M07,13,Labor Force,"Baker County, GA",Baker County,GA
LAUCN130090000000003,F,CN1300900000000,U,"Unemployment Rate: Baldwin County, GA (U)",1990,M01,2025,M07,13,Unemployment Rate,"Baldwin County, GA",Baldwin County,GA
LAUCN130090000000004,F,CN1300900000000,U,"Unemployment: Baldwin County, GA (U)",1990,M01,2025,M07,13,Unemployment,"Baldwin County, GA",Baldwin County,GA
LAUCN130090000000005,F,CN1300900000000,U,"Employment: Baldwin County, GA (U)",1990,M01,2025,M07,13,Employment,"Baldwin County, GA",Baldwin County,GA
LAUCN130090000000006,F,CN1300900000000,U,"Labor Force: Baldwin County, GA (U)",1990,M01,2025,M07,13,Labor Force,"Baldwin County, GA",Baldwin County,GA
LAUCN130110000000003,F,CN1301100000000,U,"Unemployment Rate: Banks County, GA (U)",1990,M01,2025,M07,13,Unemployment Rate,"Banks County, GA",Banks County,GA
LAUCN130110000000004,F,CN1301100000000,U,"Unemployment: Banks County, GA (U)",1990,M01,2025,M07,13,Unemployment,"Banks County, GA",Banks County,GA
LAUCN130110000000005,F,CN1301100000000,U,"Employment: Banks County, GA (U)",1990,M01,2025,M07,13,Employment,"Banks County, GA",Banks County,GA
LAUCN130110000000006,F,CN1301100000000,U,"Labor Force: Banks County, GA (U)",1990,M01,2025,M07,13,Labor Force,"Banks County, GA",Banks County,GA
LAUCN130130000000003,F,CN1301300000000,U,"Unemployment Rate: Barrow County, GA (U)",1990,M01,2025,M07,13,Unemployment Rate,"Barrow County, GA",Barrow County,GA
LAUCN130130000000004,F,CN1301300000000,U,"Unemployment: Barrow County, GA (U)",1990,M01,2025,M07,13,Unemployment,"Barrow County, GA",Barrow County,GA
LAUCN130130000000005,F,CN1301300000000,U,"Employment: Barrow County, GA (U)",1990,M01,2025,M07,13,Employment,"Barrow County, GA",Barrow County,GA
LAUCN130130000000006,F,CN1301300000000,U,"Labor Force: Barrow County, GA (U)",1990,M01,2025,M07,13,Labor Force,"Barrow County, GA",Barrow County,GA
LAUCN130150000000003,F,CN1301500000000,U,"Unemployment Rate: Bartow County, GA (U)",1990,M01,2025,M07,13,Unemployment Rate,"Bartow County, GA",Bartow County,GA
LAUCN130150000000004,F,CN1301500000000,U,"Unemployment: Bartow County, GA (U)",1990,M01,2025,M07,13,Unemployment,"Bartow County, GA",Bartow County,GA
LAUCN130150000000005,F,CN1301500000000,U,"Employment: Bartow County, GA (U)",1990,M01,2025,M07,13,Employment,"Bartow County, GA",Bartow County,GA
LAUCN130150000000006,F,CN1301500000000,U,"Labor Force: Bartow County, GA (U)",1990,M01,2025,M07,13,Labor Force,"Bartow County, GA",Bartow County,GA
LAUCN130170000000003,F,CN1301700000000,U,"Unemployment Rate: Ben Hill County, GA (U)",1990,M01,2025,M07,13,Unemployment Rate,"Ben Hill County, GA",Ben Hill County,GA
LAUCN130170000000004,F,CN1301700000000,U,"Unemployment: Ben Hill County, GA (U)",1990,M01,2025,M07,13,Unemployment,"Ben Hill County, GA",Ben Hill County,GA
LAUCN130170000000005,F,CN1301700000000,U,"Employment: Ben Hill County, GA (U)",1990,M01,2025,M07,13,Employment,"Ben Hill County, GA",Ben Hill County,GA
LAUCN130170000000006,F,CN1301700000000,U,"Labor Force: Ben Hill County, GA (U)",1990,M01,2025,M07,13,Labor Force,"Ben Hill County, GA",Ben Hill County,GA
LAUCN130190000000003,F,CN1301900000000,U,"Unemployment Rate: Berrien County, GA (U)",1990,M01,2025,M07,13,Unemployment Rate,"Berrien County, GA",Berrien County,GA
LAUCN130190000000004,F,CN1301900000000,U,"Unemployment: Berrien County, GA (U)",1990,M01,2025,M07,13,Unemployment,"Berrien County, GA",Berrien County,GA
LAUCN130190000000005,F,CN1301900000000,U,"Employment: Berrien County, GA (U)",1990,M01,2025,M07,13,Employment,"Berrien County, GA",Berrien County,GA
LAUCN130190000000006,F,CN1301900000000,U,"Labor Force: Berrien County, GA (U)",1990,M01,2025,M07,13,Labor Force,"Berrien County, GA",Berrien County,GA
LAUCN130210000000003,F,CN1302100000000,U,"Unemployment Rate: Bibb County, GA (U)",1990,M01,2025,M07,13,Unemployment Rate,"Bibb County, GA",Bibb County,GA
LAUCN130210000000004,F,CN1302100000000,U,"Unemployment: Bibb County, GA (U)",1990,M01,2025,M07,13,Unemployment,"Bibb County, GA",Bibb County,GA
LAUCN130210000000005,F,CN1302100000000,U,"Employment: Bibb County, GA (U)",1990,M01,2025,M07,13,Employment,"Bibb County, GA",Bibb County,GA
LAUCN130210000000006,F,CN1302100000000,U,"Labor Force: Bibb County, GA (U)",1990,M01,2025,M07,13,Labor Force,"Bibb County, GA",Bibb County,GA
LAUCN130230000000003,F,CN1302300000000,U,"Unemployment Rate: Bleckley County, GA (U)",1990,M01,2025,M07,13,Unemployment Rate,"Bleckley County, GA",Bleckley County,GA
LAUCN130230000000004,F,CN1302300000000,U,"Unemployment: Bleckley County, GA (U)",1990,M01,2025,M07,13,Unemployment,"Bleckley County, GA",Bleckley County,GA
LAUCN130230000000005,F,CN1302300000000,U,"Employment: Bleckley County, GA (U)",1990,M01,2025,M07,13,Employment,"Bleckley County, GA",Bleckley County,GA
LAUCN130230000000006,F,CN1302300000000,U,"Labor Force: Bleckley County, GA (U)",1990,M01,2025,M07,13,Labor Force,"Bleckley County, GA",Bleckley County,GA
LAUCN130250000000003,F,CN1302500000000,U,"Unemployment Rate: Brantley County, GA (U)",1990,M01,2025,M07,13,Unemployment Rate,"Brantley County, GA",Brantley County,GA
LAUCN130250000000004,F,CN1302500000000,U,"Unemployment: Brantley County, GA (U)",1990,M01,2025,M07,13,Unemployment,"Brantley County, GA",Brantley County,GA
LAUCN130250000000005,F,CN1302500000000,U,"Employment: Brantley County, GA (U)",1990,M01,2025,M07,13,Employment,"Brantley County, GA",Brantley County,GA
LAUCN130250000000006,F,CN1302500000000,U,"Labor Force: Brantley County, GA (U)",1990,M01,2025,M07,13,Labor Force,"Brantley County, GA",Brantley County,GA
LAUCN130270000000003,F,CN1302700000000,U,"Unemployment Rate: Brooks County, GA (U)",1990,M01,2025,M07,13,Unemployment Rate,"Brooks County, GA",Brooks County,GA
LAUCN130270000000004,F,CN1302700000000,U,"Unemployment: Brooks County, GA (U)",1990,M01,2025,M07,13,Unemployment,"Brooks County, GA",Brooks County,GA
LAUCN130270000000005,F,CN1302700000000,U,"Employment: Brooks County, GA (U)",1990,M01,2025,M07,13,Employment,"Brooks County, GA",Brooks County,GA
LAUCN130270000000006,F,CN1302700000000,U,"Labor Force: Brooks County, GA (U)",1990,M01,2025,M07,13,Labor Force,"Brooks County, GA",Brooks County,GA
LAUCN130290000000003,F,CN1302900000000,U,"Unemployment Rate: Bryan County, GA (U)",1990,M01,2025,M07,13,Unemployment Rate,"Bryan County, GA",Bryan County,GA
LAUCN130290000000004,F,CN1302900000000,U,"Unemployment: Bryan County, GA (U)",1990,M01,2025,M07,13,Unemployment,"Bryan County, GA",Bryan County,GA
LAUCN130290000000005,F,CN1302900000000,U,"Employment: Bryan County, GA (U)",1990,M01,2025,M07,13,Employment,"Bryan County, GA",Bryan County,GA
LAUCN130290000000006,F,CN1302900000000,U,"Labor Force: Bryan County, GA (U)",1990,M01,2025,M07,13,Labor Force,"Bryan County, GA",Bryan County,GA
LAUCN130310000000003,F,CN1303100000000,U,"Unemployment Rate: Bulloch County, GA (U)",1990,M01,2025,M07,13,Unemployment Rate,"Bulloch County, GA",Bulloch County,GA
LAUCN130310000000004,F,CN1303100000000,U,"Unemployment: Bulloch County, GA (U)",1990,M01,2025,M07,13,Unemployment,"Bulloch County, GA",Bulloch County,GA
LAUCN130310000000005,F,CN1303100000000,U,"Employment: Bulloch County, GA (U)",1990,M01,2025,M07,13,Employment,"Bulloch County, GA",Bulloch County,GA
LAUCN130310000000006,F,CN1303100000000,U,"Labor Force: Bulloch County, GA (U)",1990,M01,2025,M07,13,Labor Force,"Bulloch County, GA",Bulloch County,GA
LAUCN130330000000003,F,CN1303300000000,U,"Unemployment Rate: Burke County, GA (U)",1990,M01,2025,M07,13,Unemployment Rate,"Burke County, GA",Burke County,GA
LAUCN130330000000004,F,CN1303300000000,U,"Unemployment: Burke County, GA (U)",1990,M01,2025,M07,13,Unemployment,"Burke County, GA",Burke County,GA
LAUCN130330000000005,F,CN1303300000000,U,"Employment: Burke County, GA (U)",1990,M01,2025,M07,13,Employment,"Burke County, GA",Burke County,GA
LAUCN130330000000006,F,CN1303300000000,U,"Labor Force: Burke County, GA (U)",1990,M01,2025,M07,13,Labor Force,"Burke County, GA",Burke County,GA
LAUCN130350000000003,F,CN1303500000000,U,"Unemployment Rate: Butts County, GA (U)",1990,M01,2025,M07,13,Unemployment Rate,"Butts County, GA",Butts County,GA
LAUCN130350000000004,F,CN1303500000000,U,"Unemployment: Butts County, GA (U)",1990,M01,2025,M07,13,Unemployment,"Butts County, GA",Butts County,GA
LAUCN130350000000005,F,CN1303500000000,U,"Employment: Butts County, GA (U)",1990,M01,2025,M07,13,Employment,"Butts County, GA",Butts County,GA
LAUCN130350000000006,F,CN1303500000000,U,"Labor Force: Butts County, GA (U)",1990,M01,2025,M07,13,Labor Force,"Butts County, GA",Butts County,GA
LAUCN130370000000003,F,CN1303700000000,U,"Unemployment Rate: Calhoun County, GA (U)",1990,M01,2025,M07,13,Unemployment Rate,"Calhoun County, GA",Calhoun County,GA
LAUCN130370000000004,F,CN1303700000000,U,"Unemployment: Calhoun County, GA (U)",1990,M01,2025,M07,13,Unemployment,"Calhoun County, GA",Calhoun County,GA
LAUCN130370000000005,F,CN1303700000000,U,"Employment: Calhoun County, GA (U)",1990,M01,2025,M07,13,Employment,"Calhoun County, GA",Calhoun County,GA
LAUCN130370000000006,F,CN1303700000000,U,"Labor Force: Calhoun County, GA (U)",1990,M01,2025,M07,13,Labor Force,"Calhoun County, GA",Calhoun County,GA
LAUCN130390000000003,F,CN1303900000000,U,"Unemployment Rate: Camden County, GA (U)",1990,M01,2025,M07,13,Unemployment Rate,"Camden County, GA",Camden County,GA
LAUCN130390000000004,F,CN1303900000000,U,"Unemployment: Camden County, GA (U)",1990,M01,2025,M07,13,Unemployment,"Camden County, GA",Camden County,GA
LAUCN130390000000005,F,CN1303900000000,U,"Employment: Camden County, GA (U)",1990,M01,2025,M07,13,Employment,"Camden County, GA",Camden County,GA
LAUCN130390000000006,F,CN1303900000000,U,"Labor Force: Camden County, GA (U)",1990,M01,2025,M07,13,Labor Force,"Camden County, GA",Camden County,GA
LAUCN130430000000003,F,CN1304300000000,U,"Unemployment Rate: Candler County, GA (U)",1990,M01,2025,M07,13,Unemployment Rate,"Candler County, GA",Candler County,GA
LAUCN130430000000004,F,CN1304300000000,U,"Unemployment: Candler County, GA (U)",1990,M01,2025,M07,13,Unemployment,"Candler County, GA",Candler County,GA
LAUCN130430000000005,F,CN1304300000000,U,"Employment: Candler County, GA (U)",1990,M01,2025,M07,13,Employment,"Candler County, GA",Candler County,GA
LAUCN130430000000006,F,CN1304300000000,U,"Labor Force: Candler County, GA (U)",1990,M01,2025,M07,13,Labor Force,"Candler County, GA",Candler County,GA
LAUCN130450000000003,F,CN1304500000000,U,"Unemployment Rate: Carroll County, GA (U)",1990,M01,2025,M07,13,Unemployment Rate,"Carroll County, GA",Carroll County,GA
LAUCN130450000000004,F,CN1304500000000,U,"Unemployment: Carroll County, GA (U)",1990,M01,2025,M07,13,Unemployment,"Carroll County, GA",Carroll County,GA
LAUCN130450000000005,F,CN1304500000000,U,"Employment: Carroll County, GA (U)",1990,M01,2025,M07,13,Employment,"Carroll County, GA",Carroll County,GA
LAUCN130450000000006,F,CN1304500000000,U,"Labor Force: Carroll County, GA (U)",1990,M01,2025,M07,13,Labor Force,"Carroll County, GA",Carroll County,GA
LAUCN130470000000003,F,CN1304700000000,U,"Unemployment Rate: Catoosa County, GA (U)",1990,M01,2025,M07,13,Unemployment Rate,"Catoosa County, GA",Catoosa County,GA
LAUCN130470000000004,F,CN1304700000000,U,"Unemployment: Catoosa County, GA (U)",1990,M01,2025,M07,13,Unemployment,"Catoosa County, GA",Catoosa County,GA
LAUCN130470000000005,F,CN1304700000000,U,"Employment: Catoosa County, GA (U)",1990,M01,2025,M07,13,Employment,"Catoosa County, GA",Catoosa County,GA
LAUCN130470000000006,F,CN1304700000000,U,"Labor Force: Catoosa County, GA (U)",1990,M01,2025,M07,13,Labor Force,"Catoosa County, GA",Catoosa County,GA
LAUCN130490000000003,F,CN1304900000000,U,"Unemployment Rate: Charlton County, GA (U)",1990,M01,2025,M07,13,Unemployment Rate,"Charlton County, GA",Charlton County,GA
LAUCN130490000000004,F,CN1304900000000,U,"Unemployment: Charlton County, GA (U)",1990,M01,2025,M07,13,Unemployment,"Charlton County, GA",Charlton County,GA
LAUCN130490000000005,F,CN1304900000000,U,"Employment: Charlton County, GA (U)",1990,M01,2025,M07,13,Employment,"Charlton County, GA",Charlton County,GA
LAUCN130490000000006,F,CN1304900000000,U,"Labor Force: Charlton County, GA (U)",1990,M01,2025,M07,13,Labor Force,"Charlton County, GA",Charlton County,GA
LAUCN130510000000003,F,CN1305100000000,U,"Unemployment Rate: Chatham County, GA (U)",1990,M01,2025,M07,13,Unemployment Rate,"Chatham County, GA",Chatham County,GA
LAUCN130510000000004,F,CN1305100000000,U,"Unemployment: Chatham County, GA (U)",1990,M01,2025,M07,13,Unemployment,"Chatham County, GA",Chatham County,GA
LAUCN130510000000005,F,CN1305100000000,U,"Employment: Chatham County, GA (U)",1990,M01,2025,M07,13,Employment,"Chatham County, GA",Chatham County,GA
LAUCN130510000000006,F,CN1305100000000,U,"Labor Force: Chatham County, GA (U)",1990,M01,2025,M07,13,Labor Force,"Chatham County, GA",Chatham County,GA
LAUCN130530000000003,F,CN1305300000000,U,"Unemployment Rate: Chattahoochee County, GA (U)",1990,M01,2025,M07,13,Unemployment Rate,"Chattahoochee County, GA",Chattahoochee County,GA
LAUCN130530000000004,F,CN1305300000000,U,"Unemployment: Chattahoochee County, GA (U)",1990,M01,2025,M07,13,Unemployment,"Chattahoochee County, GA",Chattahoochee County,GA
